anchor,partner,sample_id,Malignant,Boundary,Normal
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HRA000437_HCC-3T,1.0,0.714285714285714,0.598825831702544
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HRA000437_HCC-4T,0.852459016393442,0.569948186528497,0.422641509433962
HSPA6+_Macro,SPP1+_CXCL3+_Macro,Parent_Visium_Human_BreastCancer_201027,0.848837209302325,0.691648822269807,0.732476635514018
HSPA6+_Macro,SPP1+_CXCL3+_Macro,Parent_Visium_Human_ColorectalCancer_201027,0.926666666666666,1.0,0.752589182968929
HSPA6+_Macro,SPP1+_CXCL3+_Macro,Parent_Visium_Human_OvarianCancer_201027,0.874015748031496,0.556321839080459,0.47148288973384
HSPA6+_Macro,SPP1+_CXCL3+_Macro,S16_43398,0.276497695852534,0.343065693430656,0.379234972677595
HSPA6+_Macro,SPP1+_CXCL3+_Macro,S20_47598,0.315315315315315,0.727272727272727,0.287387387387387
HSPA6+_Macro,SPP1+_CXCL3+_Macro,S20_61122,0.677611940298507,0.5,0.310596833130328
HSPA6+_Macro,SPP1+_CXCL3+_Macro,S20_63981,0.477011494252873,0.255725190839694,0.501657458563535
HSPA6+_Macro,SPP1+_CXCL3+_Macro,S21_10267,0.458401305057096,0.577319587628865,0.559910414333706
